name	name2	chrom	cdsStart	cdsEnd
NM_032298	SYT3	chr19	50622689	50637411
NM_001289117	NMRK2	chr19	3933671	3942273
NM_001289115	SHBG	chr17	7630478	7633233
NM_001379	DNMT1	chr19	10133666	10194899
NM_001243996	RYR3	chr15	33311045	33865226
NM_001202560	BUD23	chr7	73683625	73697886
NM_001201380	CNTNAP3B	chr9	41893988	42129094
NM_001303479	C20orf196	chr20	5772865	5773142
NM_014663	KDM4A	chr1	43653175	43704370
NM_001143912	FAM76A	chr1	27726080	27760581
NM_001143913	FAM76A	chr1	27726080	27760581
NM_001143915	FAM76A	chr1	27726080	27760581
NM_152491	PM20D1	chr1	205828619	205850072
NM_173803	MPV17L	chr16	15395897	15408036
NM_002713	PPP1R8	chr1	27847062	27850446
NM_133509	RAD51B	chr14	67823543	68594603
NM_001122834	HHAT	chr1	210348975	210674379
NM_001105556	THEMIS2	chr1	27872571	27885922
NM_001286113	THEMIS2	chr1	27872571	27885922
NM_001286115	THEMIS2	chr1	27872571	27885922
NM_004888	ATP6V1G1	chr9	114587838	114597743
NM_004874	BAG4	chr8	38176869	38210493
NM_001128302	LYRM1	chr16	20915555	20924116
NM_001128301	LYRM1	chr16	20915555	20924116
NM_001304829	SASS6	chr1	100085327	100120441
NM_014657	TTI1	chr20	37983455	38013816
NM_001282276	PRAC2	chr17	48723704	48724683
NM_001282234	PSMA6	chr14	35278699	35317306
NM_001282306	STK25	chr2	241495661	241501566
NM_001282308	STK25	chr2	241495661	241500775
NM_001000	RPL39	chrX	119786683	119791576
NM_000889	ITGB7	chr12	53191555	53200443
NM_014180	MRPL22	chr5	154941110	154966897
NM_025099	CTC1	chr17	8228179	8248036
NM_007130	ZNF41	chrX	47447429	47467481
NM_020994	CTAG2	chrX	154652267	154653515
NM_173525	C11orf42	chr11	6205615	6211042
NM_001349558	CDH18	chr5	19473225	19838986
NM_001346415	PCF11	chr11	83157439	83184894
NM_001127617	ALDOA	chr16	30067254	30070212
NM_001144074	DET1	chr15	88512950	88531705
NM_001143980	CCDC154	chr16	1434407	1444322
NM_017525	CDC42BPG	chr11	64824472	64844569
NM_001145314	CEP44	chr4	174299121	174331595
NM_004757	AIMP1	chr4	106325009	106347692
NM_005685	GTF2IRD1	chr7	74508080	74602433
NM_022475	HHIP	chr4	144646675	144737957
NM_006634	VAMP5	chr2	85584490	85593157
NM_006613	GRAP	chr17	19021958	19046926
NM_006608	PHTF1	chr1	113697704	113758703
NM_006598	SLC12A7	chr5	1052359	1111991
NM_005292	GPR18	chr13	99254876	99255872
NM_005279	GPR1	chr2	206176179	206177247
NM_003298	NR2C2	chr3	15003914	15043008
NM_006333	C1D	chr2	68042888	68047310
NM_003931	WASF1	chr6	110100521	110127601
NM_172004	CLECL1	chr12	9722625	9733264
NM_172003	CBWD2	chr2	113437868	113495743
NM_017447	C21orf91	chr21	17793414	17818318
NM_001204447	AP5S1	chr20	3822117	3824297
NM_001204414	TINAGL1	chr1	31577148	31586979
NM_001204406	ALOX5AP	chr13	30713725	30764106
NM_004832	GSTO1	chr10	104254928	104267405
NM_004821	HAND1	chr5	154475805	154478008
NM_004813	PEX16	chr11	45910253	45917811
NM_058230	ZNF354B	chr5	178861047	178884291
NM_058237	PPP4R4	chr14	94174465	94278643
NM_000615	NCAM1	chr11	112961612	113275387
NM_015481	ZNF385A	chr12	54370255	54384514
NM_001282566	ZCCHC17	chr1	31297081	31364193
NM_001282567	ZCCHC17	chr1	31319114	31364193
NM_001282580	UBE2V1	chr20	50096246	50113128
NM_001282579	UBE2V1	chr20	50082767	50096716
NM_001282600	CTNNA2	chr2	80393258	80647872
NM_001282601	PTGES3	chr12	56664478	56687999
NM_001282572	ZCCHC17	chr1	31310098	31364221
NM_001282573	ZCCHC17	chr1	31318194	31364221
NM_001282574	ZCCHC17	chr1	31310098	31364054
NM_015980	HMP19	chr5	174046755	174107505
NM_016075	VPS36	chr13	52415829	52450594
NM_001204261	NR3C1	chr5	143281888	143400548
NM_001204259	NR3C1	chr5	143281888	143400584
NM_144590	ANKRD22	chr10	88822940	88851607
NM_145650	MUC15	chr11	26561064	26565858
NM_033092	TRIM5	chr11	5665506	5680177
NM_145642	APOL3	chr22	36141199	36141808
NM_001193584	NRCAM	chr7	108149909	108240064
NM_021128	POLR2L	chr11	840371	842508
NM_001346932	ZNF488	chr10	47367806	47368829
NM_001346933	ZNF488	chr10	47367806	47368829
NM_001282687	SH3YL1	chr2	218810	242800
NM_003935	TOP3B	chr22	21957113	21975709
NM_001282873	UBR5	chr8	102254301	102412234
NM_001282773	RGS7	chr1	240800646	241355776
NM_001290216	RARB	chr3	25174397	25596616
NM_001290268	RIPOR3	chr20	50587231	50691128
NM_001290295	SORBS1	chr10	95315058	95441135
NM_001290217	RARB	chr3	25501211	25596616
NM_001348397	ST3GAL4	chr11	126358345	126414047
NM_001267611	GPR161	chr1	168085530	168137396
NM_001281473	MLPH	chr2	237493426	237553592
NM_015610	WIPI2	chr7	5190419	5230947
NM_015091	TOGARAM1	chr14	44962421	45073561
NM_018416	FOXJ2	chr12	8039832	8052850
NM_001319216	CYP1A1	chr15	74720488	74723097
NM_001319214	PRCP	chr11	82824905	82853272
NM_001320210	UBA5	chr3	132665829	132676526
NM_032049	AGTR1	chr3	148739916	148742115
NM_032050	PATZ1	chr22	31326890	31345602
NM_007170	TESK2	chr1	45344839	45457785
NM_198991	KCTD1	chr18	26455742	26501235
NM_198976	NELFCD	chr20	58981255	58994676
NM_000577	IL1RN	chr2	113118018	113132871
NM_000513	OPN1MW	chrX	154182677	154196040
NM_000513	OPN1MW	chrX	154219815	154233180
NM_001923	DDB1	chr11	61300135	61332968
NM_052841	TSSK3	chr1	32362701	32364256
NM_001146112	MIER1	chr1	66946196	66984900
NM_001286823	EXD3	chr9	137366276	137395357
NM_012312	KIR2DS2	chr19	54738545	54847943
NM_001197259	ORC3	chr6	87607674	87667123
NM_001286755	SYNPO2	chr4	118889036	119057515
NM_001308135	ZBTB8OS	chr1	32621861	32650565
NM_001308137	ZBTB8OS	chr1	32621901	32650565
NM_001308161	TMC5	chr16	19440038	19497966
NM_001142272	RAB11FIP3	chr16	475030	520839
NM_004736	XPR1	chr1	180632201	180884066
NM_004725	BUB3	chr10	123154917	123163835
NM_024829	PLBD1	chr12	14503771	14567696
NM_020888	KIAA1522	chr1	32741954	32772887
NM_001198972	KIAA1522	chr1	32765769	32772887
NM_001198973	KIAA1522	chr1	32765769	32772887
NM_001251921	RAP1B	chr12	68648724	68657187
NM_001348068	DCTN2	chr12	57530688	57535486
NM_001348091	F11R	chr1	160998870	161021073
NM_181798	KCNQ1	chr11	2461709	2848003
NM_181806	AASDH	chr4	56338401	56384299
NM_033277	LACRT	chr12	54630891	54634841
NM_033271	BTBD6	chr14	105248870	105250672
NM_033262	SLC8A3	chr14	70045946	70168422
NM_001320561	CCDC130	chr19	13751808	13763068
NM_001319653	OSBPL8	chr12	76355888	76487551
NM_001319657	LOC102724265	chr11	69425789	69427651
NM_001319655	OSBPL8	chr12	76355888	76422652
NM_052917	GALNT13	chr2	153944497	154450551
NM_001316996	ZNF257	chr19	22072901	22089442
NM_001321301	AHSA2	chr2	61181394	61186786
NM_001080438	A3GALT2	chr1	33306765	33321098
NM_175729	SSX4	chrX	48384053	48392782
NM_139177	SLC39A11	chr17	72647583	73088764
NM_020634	GDF3	chr12	7689877	7695728
NM_020630	RET	chr10	43077258	43126754
NM_032561	C22orf23	chr22	37944174	37953149
NM_032548	ABTB1	chr3	127676377	127680475
NM_019597	HNRNPH2	chrX	101411988	101413338
NM_032490	GON7	chr14	93203687	93207037
NM_032508	TMEM185A	chrX	149598010	149631580
NM_032403	PCDHGC3	chr5	141476116	141511173
NM_032369	HVCN1	chr12	110649409	110683245
NM_032366	METTL26	chr16	634596	636290
NM_153212	GJB4	chr1	34761254	34762055
NM_001164824	SMIM12	chr1	34855698	34855977
NM_001289088	ZMYM1	chr1	35093987	35115259
NM_001289089	ZMYM1	chr1	35093987	35115259
NM_001289090	ZMYM1	chr1	35093987	35115259
NM_001289091	ZMYM1	chr1	35111890	35115259
NM_001319955	ZMYM1	chr1	35097372	35115259
NM_016559	PEX5L	chr3	179801827	180036599
NM_004378	CRABP1	chr15	78340428	78347977
NM_004377	CPT1B	chr22	50569337	50577915
NM_001330605	TCF4	chr18	55228224	55350982
NM_002059	GH2	chr17	63880320	63881801
NM_002271	IPO5	chr13	97969780	98021822
NM_006587	CORIN	chr4	47595720	47837949
NM_001040448	DEFB131A	chr4	9444533	9450514
NM_014186	COMMD9	chr11	36274631	36289412
NM_152513	MEI1	chr22	41699538	41799299
NM_001201551	CFHR4	chr1	196888150	196918406
NM_001282113	TOP3B	chr22	21957113	21975709
NM_145271	ZNF688	chr16	30569915	30571629
NM_001256317	TMPRSS3	chr21	42372761	42395417
NM_001171186	FAM9A	chrX	8791310	8800171
NM_004956	ETV1	chr7	13895865	13989052
NM_014507	MCAT	chr22	43133454	43143348
NM_014504	RABGEF1	chr7	66771899	66809284
NM_014503	UTP20	chr12	101280282	101386123
NM_001270533	WTAP	chr6	159736265	159748650
NM_001270532	WTAP	chr6	159736265	159748650
NM_001290002	ZNF385A	chr12	54370255	54384514
NM_001313999	BECN1	chr17	42810901	42823877
NM_006275	SRSF6	chr20	43458033	43461063
NM_015442	CNOT10	chr3	32685460	32773611
NM_139199	BRD8	chr5	138140073	138178614
NM_014218	KIR2DL1	chr19	54724496	54767371
NM_001307939	ARID3B	chr15	74543936	74595774
NM_001199770	OTX1	chr2	63052990	63056316
NM_001282700	FAM107B	chr10	14521189	14530459
NM_001282850	PPP4R3B	chr2	55549910	55617285
NM_001300824	PRDM5	chr4	120710351	120922608
NM_001162530	SH3D21	chr1	36306420	36321127
NM_024676	SH3D21	chr1	36307273	36321127
NM_018166	EVA1B	chr1	36322294	36323037
NM_001282569	ZCCHC17	chr1	31318194	31364193
NM_001282570	ZCCHC17	chr1	31319114	31364193
NM_025155	PAAF1	chr11	73877021	73927362
NM_206837	OSCP1	chr1	36428319	36450369
NM_031902	MRPS5	chr2	95087356	95121791
NM_001329926	CALM3	chr19	46608270	46609153
NM_003929	RAB29	chr1	205770341	205774956
NM_001330731	SLC44A1	chr9	105244868	105438295
NM_031313	ALPPL2	chr2	232406894	232409872
NM_018237	CCAR1	chr10	68722504	68791266
NM_032102	SRSF8	chr11	95067226	95068075
NM_031947	SLC25A2	chr5	141302959	141303865
NM_018665	DDX43	chr6	73394905	73416226
NM_001089	ABCA3	chr16	2276673	2326466
NM_001323632	HAUS2	chr15	42561295	42566816
NM_001318363	EXOSC1	chr10	97436444	97445985
NM_014410	CLUL1	chr18	618000	649901
NM_004957	FPGS	chr9	127802924	127813604
NM_004526	MCM2	chr3	127598466	127621773
NM_004525	LRP2	chr2	169128662	169362399
NM_001288644	ZNF286A	chr17	15699718	15717290
NM_001288645	ZNF286A	chr17	15716060	15717290
NM_013276	SHPK	chr17	3610559	3636219
NM_006589	FAM189B	chr1	155247781	155254877
NM_001129993	KIAA1841	chr2	61070350	61122162
NM_001031740	MANEAL	chr1	37794182	37799859
NM_152496	MANEAL	chr1	37795775	37800203
NM_198183	UBE2L6	chr11	57552357	57554548
NM_001329856	ZNF467	chr7	149764499	149771032
NM_001289908	CD36	chr7	80646740	80674147
NM_001322199	JAK2	chr9	5066678	5126791
NM_001865	COX7A2	chr6	75237929	75243830
NM_001300967	NPC1L1	chr7	44533549	44541259
NM_001477	GAGE12I	chrX	49571554	49577663
NM_001199292	HSD17B4	chr5	119452575	119541994
NM_006094	DLC1	chr8	13085810	13132980
NM_001350216	LRRC7	chr1	69568815	70107780
NM_001064	TKT	chr3	53225755	53255942
NM_004587	RRBP1	chr20	17614181	17660507
NM_004569	PIGH	chr14	67590079	67600203
NM_004584	RAD9A	chr11	67392044	67397559
NM_015038	KIAA0754	chr1	39410265	39414549
NM_178229	IQGAP3	chr1	156526485	156572529
NM_001143971	CDYL	chr6	4892084	4954056
NM_001144073	CHORDC1	chr11	90202404	90222954
NM_002953	RPS6KA1	chr1	26529920	26574201
NM_006891	CRYGD	chr2	208121672	208124473
NM_004059	KYAT1	chr9	128833583	128845405
NM_001184832	SLC12A1	chr15	48207719	48302885
NM_001320648	U2AF1L5	chr21	6484768	6499172
NM_173197	KCNIP2	chr10	101827640	101843568
NM_001291428	BAX	chr19	48954928	48961674
NM_009587	LGALS9	chr17	27631265	27648982
NM_001126050	HDGF	chr1	156743448	156752363
NM_001144028	NDOR1	chr9	137205777	137216416
NM_001198989	NFS1	chr20	35669621	35699288
NM_001294335	ADGRB2	chr1	31727419	31757221
NM_031844	HNRNPU	chr1	244854449	244864307
NM_001172173	CSRNP3	chr2	165595065	165679753
NM_001134888	RTL1	chr14	100880711	100884788
NM_014602	PIK3R4	chr3	130679314	130745218
NM_001277816	YTHDF3	chr8	63186164	63209706
NM_001277815	YTHDF3	chr8	63186164	63209706
NM_004063	CDH17	chr8	94128239	94194685
NM_001349612	CAMTA1	chr1	6785550	7766491
NM_015186	VPS13A	chr9	77177704	77384683
NM_001320598	CEP70	chr3	138495014	138572927
NM_174903	RNF151	chr16	1966881	1968925
NM_001156474	CCDC81	chr11	86375163	86422715
NM_001252021	TOR2A	chr9	127732033	127733491
NM_001160002	NRG1	chr8	32548726	32728082
NM_001303429	PIK3R3	chr1	46043672	46131952
NM_001304263	LDLRAD3	chr11	35944098	36229397
NM_001303630	GIMAP1-GIMAP5	chr7	150719072	150743063
NM_001330379	CRYAB	chr11	111908763	111910449
NM_002090	CXCL3	chr4	74037261	74038611
NM_053013	ENO3	chr17	4951829	4957047
NM_001277842	CCNT1	chr12	48695816	48716675
NM_001277732	AOC3	chr17	42854476	42856550
NM_001168247	SLFNL1	chr1	41016105	41020660
NM_001300859	SLFNL1	chr1	41016105	41020660
NM_144990	SLFNL1	chr1	41016105	41020660
NM_001300854	DCD	chr12	54644743	54648303
NM_001167624	CACNA1C	chr12	2053562	2691199
NM_001168409	RIMS1	chr6	72235692	72400714
NM_001167623	CACNA1C	chr12	2053562	2691199
NM_003876	TMEM11	chr17	21198323	21214152
NM_004646	NPHS1	chr19	35826513	35851837
NM_001286672	AASDH	chr4	56349224	56384299
NM_001310219	GSG1L2	chr17	9802385	9822071
NM_001324117	UAP1	chr1	162566068	162599363
NM_001349621	CAMTA1	chr1	7732461	7766522
NM_001198851	FOXJ3	chr1	42179709	42311093
NM_001198852	FOXJ3	chr1	42179709	42311093
NM_014947	FOXJ3	chr1	42179709	42311093
NM_001198850	FOXJ3	chr1	42179709	42311093
NM_172244	SGCD	chr5	156329576	156757776
NM_001159747	CC2D2B	chr10	96004227	96032008
NM_031220	PITPNM3	chr17	6455337	6556406
NM_001288607	ADAMTSL4	chr1	150552288	150560196
NM_001287508	PPCS	chr1	42457257	42459926
NM_001287509	PPCS	chr1	42457257	42459926
NM_024493	ZKSCAN3	chr6	28359586	28366285
NM_001287511	PPCS	chr1	42456565	42473244
NM_001080850	CCDC30	chr1	42536484	42654028
NM_003412	ZIC1	chr3	147410112	147413551
NM_000259	MYO5A	chr15	52313695	52528806
NM_001123395	CLDN19	chr1	42735867	42740063
NM_001185117	CLDN19	chr1	42735761	42740063
NM_148960	CLDN19	chr1	42735085	42740063
NM_001190796	NCK1	chr3	136930560	136948453
NM_001195433	MLF1	chr3	158592461	158605202
NM_015540	RPAP1	chr15	41517541	41537125
NM_001040668	BCL2L12	chr19	49665823	49673748
NM_018538	ERMAP	chr1	42830448	42843232
NM_006344	CLEC10A	chr17	7075053	7078812
NM_000618	IGF1	chr12	102402506	102480381
NM_000751	CHRND	chr2	232526215	232535312
NM_001167965	CFAP57	chr1	43172753	43210084
NM_152498	CFAP57	chr1	43172753	43210084
NM_001195831	CFAP57	chr1	43172753	43254191
NM_001320810	CTNNA2	chr2	80393258	80647872
NM_145236	B3GNT7	chr2	231395803	231398925
NM_182517	C1orf210	chr1	43282784	43283270
NM_001164829	C1orf210	chr1	43282784	43283270
NM_001198806	MSANTD3	chr9	100441938	100450966
NM_002507	NGFR	chr17	49495417	49513009
NM_002553	ORC5	chr7	104126847	104207904
NM_001256915	IDNK	chr9	83628929	83643780
NM_001256891	SRI	chr7	88208488	88220026
NM_001256858	RNF34	chr12	121400212	121423576
NM_021818	SAV1	chr14	50635182	50667967
NM_001001653	MED8	chr1	43385041	43387505
NM_018082	POLR3B	chr12	106357879	106509549
NM_006109	PRMT5	chr14	22920903	22929361
NM_006098	RACK1	chr5	181236976	181243800
NM_006091	CORO2B	chr15	68579262	68725974
NM_006106	YAP1	chr11	102110848	102229940
NM_006105	RAPGEF3	chr12	47737566	47757958
NM_031207	HYI	chr1	43451309	43453793
NM_002908	REL	chr2	60881840	60922535
NM_002524	NRAS	chr1	114708534	114716160
NM_001271213	SQOR	chr15	45658923	45691030
NM_001283057	C14orf105	chr14	57471354	57493715
NM_001198536	MEFV	chr16	3243690	3256587
NM_001278927	PPWD1	chr5	65567563	65587396
NM_001282981	TLE3	chr15	70050096	70096679
NM_001271522	KCNMA1	chr10	77636386	77637642
NM_024327	ZNF576	chr19	43597108	43599258
NM_130843	PTPRN2	chr7	157540713	158587669
NM_080872	UNC5D	chr8	35235784	35790563
NM_153433	ODF2	chr9	128457405	128500255
NM_001136215	ARTN	chr1	43935656	43936765
NM_057090	ARTN	chr1	43935656	43936765
NM_057091	ARTN	chr1	43935656	43936765
NM_005143	HP	chr16	72054652	72060890
NM_005141	FGB	chr4	154563018	154570650
NM_005139	ANXA3	chr4	78554473	78610115
NM_001319238	ZC3H11A	chr1	203817070	203852399
NM_001320616	GRIK1	chr21	29537229	29939500
NM_001324132	XPNPEP1	chr10	109865183	109907807
NM_001145029	ANKRD30B	chr18	14748419	14852480
NM_001324131	XPNPEP1	chr10	109865183	109891794
NM_001324133	XPNPEP1	chr10	109865154	109923433
NM_001127458	CRLS1	chr20	6007401	6037158
NM_012337	CFAP45	chr1	159872484	159900098
NM_001304390	CHRDL2	chr11	74696497	74718854
NM_001304361	CKAP2L	chr2	112738822	112756875
NM_001304354	CHCHD5	chr2	112586085	112588889
NM_016351	ADAM22	chr7	87934465	88196491
NM_001253727	RXFP1	chr4	158521976	158652055
NM_012431	SEMA3E	chr7	83367585	83648542
NM_001286357	PRM2	chr16	11275899	11276370
NM_001286358	PRM2	chr16	11275829	11276370
NM_016212	TP53TG3	chr16	33360908	33362454
NM_001145636	C1orf228	chr1	44689697	44725403
NM_001297665	TTC39A	chr1	51288156	51322161
NM_006729	DIAPH2	chrX	96685058	97599317
NM_001297656	KIF2C	chr1	44746756	44767179
NM_001297657	KIF2C	chr1	44750464	44767179
NM_152540	SCFD2	chr4	52873968	53365941
NM_001322130	ZNF160	chr19	53068076	53086276
NM_001136537	BTBD19	chr1	44808820	44813772
NM_003738	PTCH2	chr1	44822414	44842932
NM_015289	VPS39	chr15	42160753	42208153
NM_001349563	CDH18	chr5	19473225	19612575
NM_020397	CAMK1D	chr10	12349818	12825725
NM_032756	HPDL	chr1	45327148	45328264
NM_001160036	RHOBTB2	chr8	22994583	23017469
NM_001158261	CCDC42	chr17	8730129	8744609
NM_000294	PHKG2	chr16	30748820	30757097
NM_000761	CYP1A2	chr15	74749738	74755088
NM_000694	ALDH3B1	chr11	68015297	68027939
NM_000669	ADH1C	chr4	99336751	99352675
NM_000662	NAT1	chr8	18222047	18222920
NM_000565	IL6R	chr1	154405629	154465380
NM_001304529	CCDC25	chr8	27740500	27772540
NM_001304530	CCDC25	chr8	27736187	27752551
NM_001304527	PRKAG2	chr7	151557200	151735993
NM_001290001	ZNF385A	chr12	54370255	54384514
NM_000042	APOH	chr17	66212132	66229379
NM_000517	HBA2	chr16	172912	173600
NM_000465	BARD1	chr2	214728675	214809569
NM_015011	MYO16	chr13	108665923	109206836
NM_006892	DNMT3B	chr20	32780323	32807903
NM_001329758	FAM136A	chr2	70297288	70300974
NM_145290	ADGRA3	chr4	22387704	22515784
NM_001178011	CDC45	chr22	19479968	19518908
NM_001178036	DPP10	chr2	115309328	115842345
NM_032632	PAPOLA	chr14	96502592	96565050
NM_145291	ZBTB49	chr4	4299945	4321316
NM_145286	STOML3	chr13	38966824	38990721
NM_001114938	CCDC17	chr1	45620274	45623909
NM_001190182	CCDC17	chr1	45620274	45623909
NM_020851	ISLR2	chr15	74132754	74134992
NM_020848	JCAD	chr10	30017882	30047812
NM_016486	TMEM69	chr1	45691068	45693905
NM_001161443	SH2D2A	chr1	156807177	156816044
NM_001145353	ELF1	chr13	40933424	40982054
NM_001324320	MAST2	chr1	45803895	46036066
NM_001319245	MAST2	chr1	45803895	46036066
NM_015112	MAST2	chr1	45803895	46036066
NM_001324321	MAST2	chr1	45932256	46036066
NM_001320283	SLC44A5	chr1	75206606	75615886
NM_001320272	PLD5	chr1	242089853	242348148
NM_001320285	SLC44A5	chr1	75203726	75300660
NM_001307932	COMMD9	chr11	36274635	36289412
NM_001320265	AP3M1	chr10	74123809	74138379
NM_001320264	AP3M1	chr10	74123809	74138379
NM_001307936	SLC38A2	chr12	46361110	46370789
NM_002417	MKI67	chr10	128099189	128125667
NM_002414	CD99	chrX	2691360	2740804
NM_001256916	MS4A2	chr11	60088765	60095656
NM_017840	MRPL16	chr11	59806346	59810658
NM_001253701	ERBIN	chr5	65992718	66078530
NM_001143819	TPCN1	chr12	113225245	113296076
NM_001324164	ZNF32	chr10	43644049	43646039
NM_001220	CAMK2B	chr7	44220061	44325421
NM_003421	ZNF37A	chr10	38096617	38118837
NM_000116	TAZ	chrX	154411843	154421004
NM_001100392	RALYL	chr8	84529321	84920911
NM_001314077	PROS1	chr3	93874244	93973749
NM_001113207	TSTD1	chr1	161037774	161038889
NM_001178109	ZNF185	chrX	152914489	152970541
NM_001322944	DSE	chr6	116399250	116435603
NM_000632	ITGAM	chr16	31260064	31331707
NM_203417	RCAN1	chr21	34518083	34523557
NM_203415	ELP5	chr17	7252502	7259685
NM_203453	PLPP6	chr9	4662375	4663263
NM_001350485	CAP1	chr1	40059346	40071533
NM_001256964	CCDC51	chr3	48432407	48435128
NM_001256947	FAAP20	chr1	2189776	2194749
NM_021253	TRIM39	chr6	30329317	30342259
NM_014571	HEYL	chr1	39626506	39639625
NM_014551	NCAPH2	chr22	50508337	50519359
NM_001303450	ZNF500	chr16	4751629	4765978
NM_001303448	SRRM1	chr1	24643326	24672286
NM_001039	SCNN1G	chr16	23186271	23215469
NM_001303104	TLE1	chr9	81584197	81688240
NM_174924	PDILT	chr16	20359318	20399300
NM_174976	ZDHHC22	chr14	77133682	77139738
NM_175068	KRT73	chr12	52608195	52618524
NM_001308102	CYP4A22	chr1	47137485	47146157
NM_001010969	CYP4A22	chr1	47137485	47148797
NM_001288583	SMIM1	chr1	3775373	3775921
NM_001288582	TTC14	chr3	180602261	180617567
NM_001143965	TBC1D7	chr6	13305100	13326898
NM_001282506	MUC20	chr3	195721007	195733218
NM_001256670	DPP3	chr11	66482200	66509251
NM_001252049	PCMT1	chr6	149749727	149810628
NM_001256128	NSUN4	chr1	46344854	46361846
NM_001244937	MST1R	chr3	49887306	49903609
NM_001256877	KANK1	chr9	676972	745235
NM_001330158	PID1	chr2	229025631	229155952
NM_003619	PRSS12	chr4	118281935	118352720
NM_001204186	TP73	chr1	3682365	3732762
NM_001011547	SLC5A9	chr1	48222736	48247543
NM_001135181	SLC5A9	chr1	48222736	48247543
NM_001286239	SPATA6	chr1	48298712	48472008
NM_018848	MKKS	chr20	10405246	10413514
NM_018843	SLC25A40	chr7	87836248	87858727
NM_001318802	COX4I1	chr16	85805089	85806987
NM_001318792	TMEM63B	chr6	44134584	44154883
NM_001318796	TLR2	chr4	153702907	153705262
NM_001318795	TLR2	chr4	153702907	153705262
NM_001318797	COX4I1	chr16	85804977	85806874
NM_001308163	SP140L	chr2	230327269	230402896
NM_000126	ETFA	chr15	76216558	76311388
NM_001324095	COLEC10	chr8	119089738	119106191
NM_001318362	EXOSC1	chr10	97436444	97445985
NM_001318359	N4BP2	chr4	40102085	40154237
NM_003358	UGCG	chr9	111897215	111932997
NM_001324278	CXorf40A	chrX	149545630	149546962
NM_001321084	HACE1	chr6	104729661	104833154
NM_001330394	USP48	chr1	21679416	21782957
NM_000874	IFNAR2	chr21	33241922	33262716
NM_003413	ZIC3	chrX	137566691	137570070
NM_003406	YWHAZ	chr8	100920692	100948889
NM_015436	RCHY1	chr4	75482537	75514286
NM_001161427	ZNF610	chr19	52349172	52366767
NM_001289157	MPI	chr15	74890073	74897730
NM_001289156	MPI	chr15	74891384	74897730
NM_001289155	MPI	chr15	74890073	74897531
NM_001289154	MICA	chr6	31410714	31412431
NM_001166392	TPBG	chr6	82364961	82366224
NM_001166373	MARCH1	chr4	163528747	163854131
NM_030650	LNPK	chr2	175929966	175995584
NM_024075	TSEN34	chr19	54191364	54193362
NM_145316	TMEM217	chr6	37215197	37219030
