chrom	gene	start	end
1	SRSF10	23964804	23980927
1	SEC22B	120150898	120176515
1	ZBTB40	22428838	22531157
1	JAK1	64833229	64966504
1	LDLRAD2	21812265	21825221
1	PRAMEF26	13148905	13155961
1	ERRFI1	8004404	8026308
1	AADACL3	12716115	12728759
1	KCNJ9	160081570	160090563
1	CTH	70411218	70439851
1	ACKR1	159203307	159206500
1	AIM2	159062484	159147096
1	TOMM20	235109336	235128936
1	COP1	175944831	176207493
1	COA6	234373456	234384049
1	TNR	175315194	175743770
1	TNN	175067858	175148066
1	PGLYRP3	153297862	153310718
1	LOR	153259700	153262122
1	SPRR2E	153093135	153106184
1	C1orf122	37806979	37809454
1	SPRR2D	153039725	153041931
1	SPRR3	153001747	153003856
1	SMCP	152878317	152885047
1	AL162596.1	152859996	152860985
1	LCE6A	152842868	152843983
1	LCE1A	152827473	152827894
1	RNF186	19814029	19815278
1	KPRP	152759561	152762052
1	RPRD2	150363091	150476566
1	LCE4A	152708160	152709491
1	RHBG	156369212	156385219
1	SORT1	109309568	109397951
1	AGMAT	15572353	15585110
1	PRPF3	150321476	150353195
1	CLCN6	11806096	11848079
1	CAPN8	223538007	223665734
1	PQLC2	19312326	19329300
1	CELA2B	15465909	15491400
1	EFHD2	15409895	15430343
1	SLC30A2	26037252	26046133
1	TMEM206	212363931	212414901
1	INTS7	211940399	212035542
1	KCNH1	210676823	211134180
1	HHAT	210328252	210676296
1	MTFR1L	25818640	25832942
1	SH3D21	36306387	36324886
1	BEST4	44783585	44787705
1	C1orf87	59987269	60073770
1	COL16A1	31652247	31704319
1	THRAP3	36224416	36305357
1	AGO3	35930718	36072500
1	KIAA1522	32741885	32774970
1	FAM151A	54609182	54623556
1	ACOT11	54542257	54639192
1	ZNHIT6	85649423	85708433
1	SLAMF6	160485030	160523262
1	ACTN2	236686454	236764631
1	ARTN	43933320	43937241
1	NPHS2	179550539	179575952
1	ERO1B	236215555	236281985
1	GPR137B	236142505	236221865
1	KCNJ10	159998651	160070483
1	SLAMF9	159951492	159954254
1	HP1BP3	20742661	20787323
1	PTGER3	70852353	71047808
1	IGSF9	159927039	159945604
1	GABPB2	151070578	151125542
1	CDC42SE1	151050971	151070325
1	SLAMF8	159826750	159837249
1	VSIG8	159854316	159862657
1	TTLL10	1173884	1197935
1	ZNF683	26361634	26374522
1	C1orf232	26164161	26168581
1	SELENOF	86862445	86914424
1	AZIN2	33081104	33120530
1	CA6	8945867	8975092
1	HES4	998962	1000172
1	NUDT4B	148748894	148750099
1	RPS6KC1	213051233	213274773
1	LSM10	36391238	36397892
1	SERTAD4	210232799	210246631
1	COL8A2	36095236	36125220
1	C1orf74	209779208	209784559
1	CD55	207321376	207386804
1	CFAP57	43172149	43254358
1	YOD1	207043849	207052980
1	DYRK3	206635536	206684419
1	RAB29	205767986	205775460
1	TMEM53	44635238	44674555
1	TMCC2	205228176	205285632
1	DNASE2B	84398532	84415018
1	RPL5	92831983	92841924
1	ADORA1	203090654	203167405
1	DAB1	56994778	58546734
1	GUCA2A	42162691	42164718
1	UBE2T	202331657	202341980
1	HIPK1	113929192	113977869
1	DNAJB4	77979175	78017964
1	NEXN	77888513	77943895
1	LZIC	9922113	9943407
1	OR2T29	248556912	248562772
1	DMAP1	44213455	44220681
1	ZNF496	247297412	247331846
1	PDC	186443566	186461122
1	MEX3A	156072013	156081998
1	UBQLN4	156035301	156053794
1	PANK4	2508533	2526628
1	ADAMTS4	161184308	161199056
1	ZNF672	248838210	248849517
1	NDUFS2	161197104	161214395
1	LYPD8	248718649	248755739
1	DHDDS	26432282	26471294
1	CATSPER4	26190561	26202968
1	GON4L	155749662	155859400
1	HENMT1	108648290	108661526
1	ESRRG	216503246	217137755
1	SZT2	43389882	43454247
1	CRYBG2	26321698	26360080
1	OSBPL9	51577179	51798427
1	ALG14	94974407	95072945
1	MORN1	2321253	2391707
1	PROX1	213983181	214041502
1	EXTL1	26019884	26036464
1	FBXO6	11664124	11674354
1	TMEM51	15152532	15220480
1	MRTO4	19251539	19260128
1	ENO1	8861000	8879250
1	ASH1L	155335268	155562807
1	MIGA1	77779624	77879539
1	FDPS	155308748	155320666
1	ALG6	63367575	63438562
1	OR14I1	248681369	248682304
1	ACADM	75724347	75787575
1	OR2M7	248323630	248324568
1	CLCNKA	16018875	16034050
1	ZNF670-ZNF695	246945547	247078811
1	HSPB7	16014028	16019594
1	ZNF670	247036784	247078755
1	NIT1	161118086	161125445
1	PLA2G4A	186828953	186988981
1	B4GALT2	43978943	43991170
1	LY9	160796074	160828261
1	NCF2	183555563	183590876
1	SCNN1D	1280436	1292029
1	SLAMF1	160608100	160647295
1	RAD54L	46247688	46278473
1	CHRNB2	154567781	154580026
1	B3GALT6	1232226	1235041
1	XPR1	180632004	180890251
1	IPO13	43946939	43968022
1	AQP10	154321090	154325325
1	CASQ1	160190556	160201886
1	HEATR1	236549005	236604504
1	ARID4B	235131634	235328219
1	TOR3A	179081377	179098023
1	TEX35	178513077	178548602
1	RASAL2	178094141	178484147
1	MAP3K21	233327768	233385148
1	OR6K6	158754720	158755891
1	ACTRT2	3021483	3022903
1	DPM3	155139891	155140595
1	ATG4C	62784135	62865513
1	OR2T3	248473351	248474307
1	ADAM15	155050566	155062775
1	ZBTB17	15941869	15976132
1	LAMC1	183023460	183145592
1	ZNF648	182054570	182061712
1	FMN2	240014348	240475189
1	UBAP2L	154220179	154271510
1	RALGPS2	178725147	178921841
1	SH2D5	20719732	20732837
1	B3GALNT2	235449923	235504481
1	RRAGC	38838198	38859823
1	SLC9A1	27098815	27166981
1	SLC9C2	173500464	173603094
1	CREB3L4	153967534	153974363
1	CD1C	158289786	158293630
1	JTB	153974269	153977688
1	C1orf105	172420688	172468831
1	PIGV	26787472	26798398
1	ARNT	150809705	150876768
1	AGT	230702523	230714297
1	FCRL5	157513377	157552520
1	PRRC2C	171485551	171593511
1	CAMK2N1	20482391	20486220
1	URB2	229626234	229660199
1	ABCB10	229516582	229558695
1	GATAD2B	153789030	153923360
1	ACTA1	229431245	229434098
1	ARHGEF11	156934840	157045370
1	DENND4B	153929501	153946696
1	FMO3	171090877	171117819
1	HIST3H2BB	228458107	228460470
1	SLC19A2	169463909	169486003
1	MPC2	167916729	167937040
1	H3F3A	226061851	226072001
1	TMEM167B	109089803	109096934
1	LBR	225401502	225428925
1	WDR26	224385143	224437033
1	GPR153	6247346	6260975
1	PMF1	156212993	156240042
1	PAQR6	156243321	156248117
1	HMGB4	33860475	33864791
1	SF3B4	149923317	149928344
1	MIXL1	226223618	226227054
1	ACBD3	226144679	226186730
1	BOLA1	149887890	149900798
1	HIST2H2AA3	149842188	149842736
1	HIST2H3D	149813271	149813681
1	NBL1	19596979	19658456
1	ZFP69	40477215	40496343
1	PGBD2	248906196	248919946
1	HHIPL2	222522258	222548103
1	BPNT1	220057482	220090462
1	PSMD4	151254703	151267479
1	USP1	62436297	62451804
1	FLVCR1	212858255	212899363
1	CAP1	40040233	40072649
1	CDC20	43358955	43363203
1	HCRTR1	31617686	31632518
1	PFKFB2	207034366	207081024
1	ABCA4	93992835	94121132
1	HAO2	119368779	119394130
1	HSD3B2	119414931	119423035
1	MACO1	25430858	25500209
1	YTHDF2	28736621	28769775
1	OPRD1	28812142	28871267
1	NECTIN4	161070995	161089599
1	IVNS1ABP	185296388	185317329
1	CHML	241628853	241640254
1	CACNA1E	181317690	181808084
1	ZP4	237877864	237890922
1	RYR2	237042205	237833988
1	LHX4	180230286	180278982
1	TNFRSF4	1211326	1214138
1	SCNM1	151156664	151170297
1	TNFRSF18	1203508	1206691
1	ABL2	179099327	179229684
1	AMY2B	103553815	103579534
1	C1orf189	154199372	154206333
1	SYTL1	27342020	27353937
1	PAPPA2	176463171	176845605
1	ANXA9	150982017	150995634
1	COL11A1	102876467	103108872
1	MINDY1	150996086	151008375
1	ASTN1	176857302	177164973
1	TMEM222	27322145	27336400
1	AKIRIN1	38991223	39006059
1	OR6K3	158716327	158720720
1	OR6P1	158560606	158570580
1	OR6Y1	158544550	158554405
1	SLC39A1	153959099	153968184
1	FCRL1	157794403	157820105
1	DNM3	171841498	172418466
1	C1orf198	230837119	230869589
1	METTL11B	170146001	170167790
1	TRIM17	228407940	228416861
1	ENSA	150600851	150629612
1	VWA5B1	20290919	20354894
1	PGLYRP4	153330120	153348840
1	GPA33	167052836	167166479
1	HSD17B7	162790702	162812817
1	EXO5	40508741	40516556
1	PMF1-BGLAP	156212982	156243332
1	MFSD14A	100038097	100083377
1	CCDC163	45493866	45500079
1	STUM	226548800	226609214
1	MINOS1	19484403	19629821
1	HIST2H2BE	149884459	149886652
1	AL117348.2	225886696	225924278
1	PCP4L1	161258727	161285450
1	AGRN	1020123	1056118
1	SLC25A24	108134036	108200849
1	SCAMP3	155255979	155262430
1	GBA	155234452	155244699
1	EFCAB7	63523372	63572693
1	OR2T11	248623557	248635091
1	OR2AK2	247965233	247966386
1	OR2AJ1	247924889	247935339
1	SLC44A5	75202131	75611116
1	PRG4	186296279	186314562
1	ADSS	244408494	244452134
1	CEP170	243124428	243255348
1	CHRM3	239386565	239915452
1	SDF4	1216908	1232031
1	PEX19	160276812	160286348
1	HAX1	154272511	154275875
1	PIK3R3	46040140	46133036
1	BRINP2	177171497	177282422
1	KCNK1	233614004	233672512
1	GSTM2	109668022	109709551
1	RHBDL2	38885807	38941799
1	AL358472.6	153975850	153986246
1	AL139142.2	173596060	173669837
1	EGLN1	231363751	231425044
1	DDOST	20651767	20661544
1	RHOU	228735077	228746669
1	GORAB	170532129	170553446
1	CDC14A	100345001	100520278
1	H6PD	9234775	9271337
1	UBXN10	20186085	20196048
1	RRNAD1	156728442	156736960
1	ECM1	150508062	150513789
1	S100A7A	153416524	153423225
1	C1orf68	152719522	152720470
1	HRNR	152212082	152224193
1	TCHHL1	152084144	152089064
1	MGST3	165630861	165661796
1	RABGAP1L	174159410	174995308
1	ANKRD45	173609561	173669862
1	TMEM69	45687214	45694443
1	ATXN7L2	109483479	109492804
1	RTCA	100266207	100292769
1	GJC2	228149852	228159826
1	SELP	169588849	169630193
1	SERBP1	67407810	67430415
1	ILF2	153661788	153671048
1	NES	156668763	156677397
1	CREG1	167529117	167553805
1	C1orf61	156404250	156430701
1	LCE1F	152776372	152776728
1	MRPL55	228106679	228109312
1	TCHH	152106317	152115454
1	SMG5	156249224	156282825
1	ANP32E	150218417	150236156
1	PRDX1	45511036	45523047
1	FCRLB	161721563	161728143
1	DRAXIN	11691729	11725857
1	SV2A	149903318	149917882
1	HSPA6	161524540	161526910
1	MPZ	161304735	161309972
1	C1orf109	37681570	37692249
1	CAPN2	223701593	223776018
1	CTRC	15438439	15449242
1	STXBP3	108746674	108809526
1	HLX	220879400	220885059
1	USH2A	215622894	216423396
1	MRPS15	36455718	36464437
1	PDPN	13583465	13617957
1	PRKAB2	147155106	147172550
1	ODF2L	86346824	86396342
1	PTPRF	43525187	43623666
1	AC092017.3	211082872	211188533
1	RCOR3	211258377	211316385
1	FMO5	147175351	147243050
1	PTCH2	44819844	44843063
1	RNF19B	32936445	32964685
1	CHD1L	147242641	147295766
1	EIF2B3	44850522	44986722
1	PATJ	61742406	62178675
1	AK2	33007940	33080996
1	TRAF5	211326615	211374946
1	RD3	211476522	211492917
1	SLC30A1	211571568	211578742
1	OSCP1	36415827	36450451
1	NEK2	211658657	211675630
1	LPGAT1	211743457	211830772
1	ADPRHL2	36088875	36093932
1	NBPF12	146938744	146996202
1	CAMK1G	209583717	209613938
1	TMEM54	32894594	32901438
1	LAMB3	209614870	209652466
1	HPCA	32885994	32898441
1	AUNIP	25831913	25859458
1	TEKT2	36084075	36088275
1	SELENON	25800176	25818224
1	AL020996.2	25811470	25823744
1	G0S2	209675420	209676388
1	HSD11B1	209686178	209734950
1	ELOVL1	43363397	43368074
1	TMEM200B	29119428	29123935
1	TRAF3IP3	209756032	209782320
1	AC243756.1	146344131	146344790
1	IL19	206798870	206842981
1	MAN1A2	117367449	117528872
1	SPATA6	48295372	48472208
1	SVBP	42807052	42817252
1	SYCP1	114854803	114995370
1	FBXO44	11654375	11663327
1	HES3	6244192	6245578
1	VPS45	150067279	150145329
1	PPIAL4C	149583865	149584464
1	POGZ	151402724	151459465
1	MAD2L2	11674480	11691650
1	ADGRB2	31727117	31764893
1	COL9A2	40300487	40317813
1	DUSP10	221701424	221742176
1	MARK1	220528183	220664461
1	PDIK1L	26111165	26125543
1	HYI	43451003	43453989
1	BCL9	147541412	147626216
1	TTC39A	51287258	51345116
1	S100PBP	32816767	32858879
1	SLC2A1	42925375	42959176
1	TINAGL1	31576485	31587686
1	IL10	206767602	206772494
1	EIF2D	206571292	206612463
1	MFSD4A	205568885	205602918
1	RAB7B	205976740	206003461
1	CTSE	206009264	206023909
1	MRPL37	54184041	54225464
1	AL357673.1	54132686	54200073
1	TACSTD2	58575423	58577773
1	FABP3	31365625	31376850
1	RHEX	206052723	206102459
1	SSBP3	54225432	54413479
1	AVPR1B	206109692	206117699
1	TRIM45	117111060	117122587
1	SRGAP2	206203345	206464443
1	MYSM1	58654739	58700092
1	JUN	58780788	58784327
1	CYB5RL	54169651	54200036
1	FAM72A	206186179	206204414
1	CDCP2	54132968	54153770
1	TAF12	28589323	28643085
1	ARMH1	44674692	44725591
1	IKBKE	206470476	206496889
1	BEND5	48727523	48776969
1	RAB42	28592200	28595443
1	AGBL4	48532855	50023913
1	VTCN1	117143587	117210960
1	KCNAB2	5991466	6101193
1	ATP1A1	116372668	116410261
1	OXCT2	39769523	39771348
1	TRAPPC3	36136570	36156053
1	GNG5	84498325	84506565
1	NKAIN1	31179745	31239554
1	MAP7D1	36155579	36180849
1	BCAN	156641390	156659532
1	S100A14	153614255	153616986
1	HAPLN2	156619294	156625725
1	ADCY10	167809388	167914215
1	SPRR2G	153149582	153150869
1	LCE1B	152811971	152813109
1	PSMA5	109399031	109426427
1	RGS4	163068775	163076802
1	LEFTY2	225936598	225941489
1	HIST2H2AC	149886975	149887364
1	ENAH	225486835	225653142
1	CD52	26317957	26320523
1	AGL	99850084	99924023
1	SPOCD1	31790422	31816051
1	CCDC185	223393417	223395470
1	AL451062.3	43650149	43931014
1	MIA3	222618086	222668012
1	PRDM2	13700198	13825079
1	PPT1	40071461	40097727
1	OR6N1	158747814	158772195
1	MAP10	232804892	232808407
1	UTP11	38009258	38024824
1	ARV1	230978981	231000595
1	SF3A3	37956975	37990921
1	FAM43B	20552439	20555010
1	CTSK	150796208	150808323
1	HORMAD1	150698060	150720888
1	SELL	169690667	169711698
1	PLA2G2C	20161253	20177424
1	S100A5	153537147	153541765
1	CD247	167430640	167518610
1	TARS2	150487364	150507609
1	PRR9	153217584	153219317
1	SPRR2F	153112114	153113515
1	OTUD3	19882513	19912945
1	MANEAL	37793802	37801137
1	MRPS21	150293720	150308979
1	C1orf35	228100726	228105411
1	AKR1A1	45550543	45570049
1	AGTRAP	11736084	11754802
1	UHMK1	162497251	162529629
1	OLFML2B	161983192	162023854
1	PSEN2	226870184	226896105
1	C1orf194	109105951	109113857
1	CLCC1	108929508	108963457
1	AL031847.2	6159430	6197757
1	ZNF362	33256545	33300719
1	DNALI1	37556919	37566857
1	GNL2	37566816	37595935
1	CHD5	6101793	6180123
1	MARC1	220786759	220819657
1	FNDC7	108712657	108742740
1	PRPF38B	108692323	108701803
1	PLPPR5	98890245	99005032
1	TRIM63	26051304	26068436
1	SH3GLB1	86704570	86748184
1	CDK18	205504595	205532793
1	C1orf216	35713875	35719472
1	KLHDC8A	205336065	205357090
1	PSMB2	35599544	35641844
1	TSHB	115029824	115034309
1	CNTN2	205042937	205078284
1	CTBS	84549606	84574480
1	MDM4	204516379	204558120
1	AMPD1	114673090	114695618
1	CYB5R1	202961869	202967280
1	C1orf123	53214099	53220617
1	RCAN3	24502351	24541040
1	ZYG11B	52726467	52827342
1	DDX20	111755245	111768016
1	SRGAP2B	144887265	145095528
1	RAP1A	111542218	111716691
1	C1orf162	111473792	111478512
1	IFI44	78649796	78664078
1	CHIA	111290862	111320566
1	SLC35D1	66999332	67054099
1	IL22RA1	24119771	24143121
1	ITPKB	226631690	226739323
1	CSMD2	33513999	34165842
1	FCGR3B	161623196	161631963
1	EPHX1	225810092	225845563
1	NBPF19	149390623	149556361
1	CNIH4	224356850	224379459
1	TOMM40L	161225939	161230744
1	LAMTOR2	156054752	156058510
1	HES5	2528745	2530245
1	FBXO28	224114087	224162047
1	GPSM2	108875350	108934545
1	RXFP4	155941710	155942949
1	BROX	222712553	222735196
1	RFX5	151340640	151347357
1	MARC2	220748225	220784815
1	TRIM62	33145402	33182059
1	RRP15	218285287	218337983
1	AL391650.1	26169516	26171831
1	FAM110D	26159020	26163962
1	AMY1B	103687415	103696680
1	UTP25	209828007	209857565
1	ZCCHC17	31296982	31364953
1	AC098484.3	42767292	42794493
1	SLC5A9	48222685	48248644
1	TMED5	93149742	93180728
1	HSPB11	53916574	53945929
1	OR4F5	65419	71585
1	CCDC18	93179919	93278730
1	LRRN2	204617170	204685733
1	SIKE1	114769479	114780685
1	DR1	93345888	93369498
1	NFASC	204828651	205022822
1	YBX1	42682427	42702349
1	SAMD13	84298366	84389957
1	CLDN19	42733093	42740254
1	BSDC1	32365103	32394731
1	PLEKHA6	204218851	204377665
1	SNRPE	203861603	203870550
1	MACF1	39081316	39487177
1	CAPZA1	112619173	112671619
1	F13B	197038741	197067267
1	TXNDC12	52020131	52056171
1	LMO4	87328468	87348923
1	UTS2	7843083	7853512
1	CCNL2	1385711	1399328
1	AURKAIP1	1373730	1375495
1	CAMTA1	6785324	7769706
1	VPS13D	12230030	12512047
1	ATP13A2	16985958	17011928
1	PLOD1	11934205	11975538
1	CD58	116514535	116571039
1	RNF220	44405194	44651724
1	NGF	115285918	115338236
1	TMEM52	1917590	1919273
1	PIK3C2B	204422628	204494724
1	PPFIA4	203026498	203078740
1	UBIAD1	11273206	11296049
1	KIAA0319L	35433490	35557950
1	RPAP2	92298965	92402056
1	PITHD1	23778405	23788232
1	NAV1	201622885	201826969
1	PEX11B	145911350	145918837
1	ZNF281	200404940	200410056
1	IFI44L	78619922	78646145
1	GLRX2	193090866	193106114
1	FAM183A	43145153	43156396
1	SLC22A15	115976498	116070054
1	NUAK2	205302059	205321791
1	HEYL	39624153	39639945
1	CYP4A22	47137435	47149741
1	PLPP3	56494747	56645301
1	PPP1R12B	202348699	202592706
1	AJAP1	4654732	4792534
1	ELF3	202007945	202017188
1	CYP4A11	46929177	46941484
1	NUDT17	145845629	145848953
1	DENND1B	197504748	197775696
1	ADORA3	111499429	111503760
1	PPIAL4F	144592868	144593527
1	TCEA3	23381061	23424740
1	PPIAL4E	144372875	144373659
1	ATP5PB	111448864	111462773
1	STPG1	24356999	24416934
1	IL12RB2	67307364	67397090
1	IFNLR1	24154157	24187959
1	MKNK1	46557408	46616843
1	PNRC2	23956839	23963462
1	CHI3L2	111200771	111243440
1	FUCA1	23845077	23868294
1	DENND2D	111187174	111204535
1	MMP23B	1632095	1635263
1	UBR4	19074506	19210276
1	GTF2B	88852932	88891944
1	GJB5	34755047	34758512
1	UBL4B	110112468	110113945
1	PHACTR4	28369582	28500369
1	NTNG1	107140007	107483458
1	SPATA45	212830141	212847649
1	PRMT6	107056679	107067636
1	PERM1	975204	982093
1	EPB41	28887091	29120046
1	EVA1B	36322031	36324154
1	MAPKAPK2	206684944	206734283
1	GMEB1	28668732	28719353
1	TRIT1	39838110	39883511
1	CD2	116754385	116769228
1	VANGL1	115641953	115698224
1	TFAP2E	35573370	35595328
1	BCAS2	114567557	114581639
1	NDC1	53765460	53838860
1	PDZK1IP1	47183593	47191044
1	C8A	56854806	56918221
1	ADIPOR1	202940823	202958572
1	RABIF	202878957	202889135
1	FYB2	56718804	56819696
1	NADK	1751232	1780457
1	CYP4X1	47023568	47050751
1	ID3	23557918	23559794
1	FAM19A3	112720419	112727235
1	TNNT2	201359008	201377762
1	LAD1	201373244	201399915
1	AL603832.3	112702614	112711433
1	RBM8A	145917714	145927678
1	PPM1J	112709994	112715477
1	SCP2	52927229	53051703
1	TGFBR3	91680343	91906335
1	ANKRD34A	145959442	145964582
1	TXNIP	145992435	145996600
1	RHOC	112701106	112707434
1	IGFN1	201190825	201228952
1	AC239799.1	146113652	146229000
1	NOTCH2NLA	146146203	146229026
1	NBPF10	146064699	146144804
1	PKP1	201283452	201332993
1	PARS2	54756898	54764514
1	TTC22	54779712	54801267
1	SLC35E2A	1724838	1745999
1	EPHX4	92029982	92063536
1	PTPN22	113813811	113871759
1	SLFNL1	41015597	41023237
1	LIX1L	145933423	145958001
1	KIF14	200551497	200620734
1	LHX9	197911902	197935478
1	MOB3C	46607715	46616891
1	RGS1	192575727	192580031
1	KCNA2	110519837	110631474
1	KCNA10	110517217	110519175
1	EPHA8	22563564	22603594
1	RSPO1	37611350	37634923
1	NVL	224227334	224330387
1	ZNF692	248850006	248859144
1	TLR5	223109406	223143282
1	DISP1	222872271	223005995
1	CELA2A	15456728	15472091
1	RPL22	6185020	6209389
1	AKR7A2	19303965	19312146
1	PLPPR4	99263953	99309590
1	PTBP2	96721665	96823738
1	PPP2R5A	212285537	212361863
1	SRSF4	29147743	29181987
1	KLHL17	960587	965715
1	CD34	207880972	207911402
1	C1orf116	207018521	207032756
1	RBBP5	205086142	205122015
1	LRRC42	53946077	53968168
1	RPF1	84479259	84497790
1	SPATA1	84506300	84566194
1	FOXE3	47416072	47418052
1	CHI3L1	203178931	203186749
1	C1orf146	92217940	92245813
1	BMP8A	39491646	39525935
1	LGR6	202193901	202319781
1	TMEM61	54980792	54992293
1	RUNX3	24899511	24965121
1	MAGI3	113390749	113685923
1	NCMAP	24556111	24609328
1	ZYG11A	52842511	52894998
1	CFHR4	196888014	196918713
1	GRHL3	24319322	24364482
1	EXOSC10	11066618	11099881
1	BARHL2	90711539	90717237
1	HMGCS2	119747996	119768905
1	RBM15	110338506	110346681
1	SMIM12	34712737	34859816
1	CELA3B	21977021	21998642
1	PRAMEF4	12879224	12886201
1	WRAP73	3630767	3652761
1	PHF13	6613685	6624033
1	KLHL21	6590724	6614607
1	RAP1GAP	21596215	21669363
1	TTC34	2635976	2801717
1	SSX2IP	84643707	84690803
1	SLC26A9	205913048	205943460
1	PPP1R15B	204403387	204411791
1	KISS1	204190341	204196486
1	ERI3	44221070	44355260
1	MARCKSL1	32333832	32336379
1	LAX1	203765176	203776233
1	GPR37L1	202122858	202133592
1	PODN	53062052	53085502
1	ANGPTL7	11189341	11195981
1	CD160	145719471	145739288
1	PTPRC	198638457	198757476
1	ASPM	197084128	197146694
1	DFFB	3857267	3885429
1	RGS13	192636138	192660306
1	HFM1	91260766	91404869
1	PPIAL4A	120889746	120890405
1	NFYC	40691648	40771603
1	FCGR1B	121087345	121096310
1	MIER1	66924895	66988619
1	ARHGEF2	155946851	156007070
1	MUTYH	45329163	45340470
1	FAM177B	222737207	222750805
1	SYT11	155859509	155885199
1	RNF207	6205475	6221299
1	TAF1A	222557902	222589933
1	EPRS	219968601	220046658
1	PTPN14	214348696	214552449
1	SMYD2	214281102	214337131
1	MED8	43383917	43389808
1	EMC1	19215664	19251552
1	HECTD3	45002540	45011329
1	SYT14	209938174	210171389
1	IRF6	209785623	209806175
1	MPL	43337849	43352772
1	WARS2	119031216	119140671
1	FCAMR	206957965	206970625
1	BCAR3	93561786	93847150
1	MATN1	30711277	30723587
1	NEK7	198156963	198322420
1	ZBTB41	197153680	197200542
1	FAM72C	143955364	143971965
1	HIST2H3PS2	143905556	143905966
1	PIFO	111346288	111353013
1	CDC7	91500893	91525764
1	FAAH	46394265	46413848
1	GBP6	89364058	89386461
1	AC114490.3	34974356	34985313
1	ALDH4A1	18871430	18902781
1	HSPG2	21822245	21937297
1	PRAMEF14	13342034	13347134
1	IARS2	220094102	220148041
1	STMN1	25884181	25906991
